"","SRR11902288","SRR11902289","SRR11902290","SRR11902202","SRR11902204","SRR11902205"
"Gm12446",0.914318281246846,0.753468887566102,0.568808674832014,0.549121595148478,1.0722456182175,0.757479494656932
"Gm12447",0.974320577921653,0.0705606793714691,0.36500565103209,0.145020754642893,0.567850611057581,0.305625549234254
"Gm12451",0.577094017597212,0.830064934361299,0.939883445754442,1.09502773369142,0.845707245954469,0.429530322756963
"Gm12452",0,0.0178067771572626,0,0.0167941584428943,0.0527334293117839,0.0193641903329282
"Gm12454",0.303132368400087,0.42177491085444,0.600582560644,1.02592133137756,1.07321247526033,1.03385098902018
"Gm12458",0.0217676523730735,0.0122534726980507,0.00778281833193501,0.00976902077761898,0,0.00282651995617442
"Gm12462",0.118853730830388,0,0.0809503056996169,0.0939857262815071,0.0678981775686053,0.0387283100437215
"Gm12463",0,0.0352641545946182,0.0486317836743509,0.0471467761145676,0.0175778926045243,0.0531564835826063
"Gm12468",0.191874723034925,0.149436838913374,0.0175443919827969,0.0361765475238473,0.108913375085166,0.0387282295496752
"Gm12469",0,0.0178067387506006,0.0301024573836375,0,0.00386020197365785,0
"Gm12470",0,0,0.0590967968790091,0,0.0351554257258781,0.0155673074355422
"Gm12473",0.387401442391729,0.122503928678207,0.767786442927963,0.60157623338784,0.593527433737303,0.0983027175815461
"Gm12474",0,0.0272337758053892,0.0313954652966561,0,0.0696217328986306,0.0387285306429708
"Gm12475",0.0198088995957025,0.0356133895150299,0.0353964466622507,0,0,0
"Gm12482",0.140993124638798,0.133085023080425,0.137123407732653,0.11524772404511,0.105351850892726,0.0903660106997639
"Gm12484",0,0,0,0.0157156487375845,0.019370087161686,0.0212626792427333
"Gm12497",0.0143711737613828,0.00541186075335438,0.0124657562806578,0,0.00585926892783937,0
"Gm12498",0.190150169723352,0,0.124273961459077,0.297375336331872,0.0479580610800366,0.190460025320091
"Gm12500",0.798577298631813,1.08829671487458,1.11505463472055,1.231400446958,1.14830509981033,1.08515158212943
"Gm12501",0.342189526225321,0.101742247688023,0.262550429383225,0,0.34330011834295,0.315419545742979
"Gm12502",0.399780323355822,0.506694591205276,0.375428645077718,0.351458077370305,0.598347578820521,0.204315495110822
"Gm12508",0.155148227215717,0.113123904170983,0.16314612876107,0.267249690961938,0.163383674046125,0.110819525061676
"Gm12513",0.00520467528665861,0.00331698368688043,0,0,0.0351556259748925,0.00403424009585152
"Gm12516",0.0392295068096077,0.0890336710581572,0.047092925698902,0.0548505420632708,0.0527334427536282,0.113906701445806
"Gm12517",0.0264119111832165,0.0289795548188289,0,0.0157155932707848,0.0468741238497009,0
"Gm12522",2.3090998212314,1.62844236665361,1.856937014975,2.0978776925335,1.96871284909752,2.67149122185108
"Gm12523",0.0012607729687413,0,0.100085523726013,0.0333597264942405,0,0
"Gm12525",0.77293686383784,0.496144253207181,0.52479312681556,0.466845558029331,0.678640879484403,0.361843601842693
"Gm12531",0.0128256881582956,0.0310057639159152,0.0343653250139061,0.00763896285392557,0.0338805222809908,0.0417939394626222
"Gm12532",0.27305306974216,0.423869902442598,0.352119703161123,0.265316303210966,0,0.355768688077865
"Gm12537",52.2594257314253,48.9675177288291,58.2999151848588,54.3442470307283,49.7280599744043,48.0046753446118
"Gm12538",0.0561252918438122,0.131979294581614,0.00800271991079597,0.0707201364384516,0.0866827111071847,0.0772666389508195
"Gm12540",0.252466853229149,0.200762115251437,0.218843361878962,0.118175063289575,0.186117848143969,0.114096480967625
"Gm12542",0.205469186964546,0,0,0.138667044437838,0,0.116184781293117
"Gm12543",0.745190526575854,0.730786172726259,0.788728781508603,0.722236112856923,0.563456899869459,0.445050358165421
"Gm12565",0.1916809101002,0.42363759974717,0.161182936561031,0.352984728311092,0.201627497582727,0.240406232062437
"Gm12568",0.125929873354114,0.150936991960319,0.169370278097955,0.048140641326372,0.0783515428407102,0.0939908626328324
"Gm12571",0.521052617751526,0.55195003537769,0.694645527331942,0.54026184439298,0.492580297388609,0.433034759393783
"Gm12576",2.076830785709,1.71957072623644,1.64394189384555,0.819059676846623,1.24836807644453,1.23322985869565
"Gm12577",0.0396177890927331,0.0303761893420884,0.0313951904343029,0,0,0.0387281915807855
"Gm12579",0.0372550560351428,0.0396868412922517,0.0698441343495927,0.0372604772599421,0.0139013186323969,0.0161366543541549
"Gm12582",0.0380643379679614,0.0946200048975833,0.0203146745454961,0,0,0.0341720482127871
"Gm12583",0.112250549507504,0.0830979790478493,0.0784881561467613,0.106825012536964,0.310403191302953,0.193122554983724
"Gm12587",0.0612133802935826,0.0275675045597243,0.042296395419314,0.0482340458764558,0.0591862742311616,0.0658001181653926
"Gm12592",4.06651218917743,3.16029164445495,3.29101477953785,5.01189197943789,3.75035395749478,4.76218550748195
"Gm12599",0.258331879896031,0.29445693403634,0.246668262095196,0.413916666942198,0.389276738518023,0.230039894788144
"Gm12600",0,0.0841453863320294,0.196681938584088,0.115863884386031,0.132695054189909,0.145041152670976
"Gm12610",0.111086165643394,0,0.0612516694043328,0.0905958019387546,0.0351556121883855,0.115046064674557
"Gm12612",0.0239128782927339,0.0466730585093955,0.0406186008341332,0.0698426387236907,0.0534916272262823,0.0529668335347013
"Gm12618",0.0715062865766499,0.0208095213758911,0.0795730464732972,0.0285477699151056,0.0550771186157978,0.0843081134522428
"Gm12620",0.0446021463149732,0.0484884185233252,0.0576092402843007,0.0740543104844481,0.0615221820859538,0.0680654199625554
"Gm12622",0.00256343678226101,0.00251386826141533,0.0121271430980772,0.00419081377884931,0.00454955076145067,0.00759377490730548
"Gm12623",0.0343224518136544,0.0513951223445209,0.0653549752832926,0.0804752803472124,0.0880611877539954,0.106072556888324
"Gm12626",0.0422849648707335,0.0514650514490297,0.0660019575557,0.0594578976417623,0.046874154524679,0.0529289869048021
"Gm12630",0.434372186762217,0.284445995959389,0.41355247699997,0.439713227813305,0.490523346061414,0.703308296673027
"Gm12631",0.169735306698709,0,0.137892929674947,0.157155943801208,0,0
