"","gene_id","gene_name"
"47044","ENSMUSG00000045236.6","Krtap5-4"
"47045","ENSMUSG00000083812.4","Gm5054"
"47046","ENSMUSG00000045777.15","Ifitm10"
"47047","ENSMUSG00000110040.2","Gm49369"
"47048","ENSMUSG00000007891.17","Ctsd"
"47049","ENSMUSG00000077668.3","Gm26143"
"47050","ENSMUSG00000031098.19","Syt8"
"47051","ENSMUSG00000031097.16","Tnni2"
"47052","ENSMUSG00000018819.11","Lsp1"
"47053","ENSMUSG00000043795.11","Prr33"
"47054","ENSMUSG00000061723.19","Tnnt3"
"47055","ENSMUSG00000037772.14","Mrpl23"
"47056","ENSMUSG00000087090.9","Nctc1"
"47057","ENSMUSG00000000031.18","H19"
"47058","ENSMUSG00002076121.1","Gm56420"
"47059","ENSMUSG00000076275.3","Mir675"
"47060","ENSMUSG00002075214.1","Gm56421"
"47061","ENSMUSG00000110125.2","Gm33148"
"47062","ENSMUSG00000048583.17","Igf2"
"47063","ENSMUSG00000115302.2","Gm49394"
"47064","ENSMUSG00000070140.3","Mir483"
"47065","ENSMUSG00000086266.2","Igf2os"
"47066","ENSMUSG00000000215.12","Ins2"
"47067","ENSMUSG00000078192.6","Gm7290"
"47068","ENSMUSG00000073781.5","Gm6471"
"47069","ENSMUSG00000108952.2","Gm39117"
"47070","ENSMUSG00000000214.12","Th"
"47071","ENSMUSG00000009248.7","Ascl2"
"47072","ENSMUSG00000052281.15","Tspan32os"
"47073","ENSMUSG00000000244.18","Tspan32"
"47074","ENSMUSG00000059277.14","R74862"
"47075","ENSMUSG00000037706.18","Cd81"
"47076","ENSMUSG00000009246.15","Trpm5"
"47077","ENSMUSG00000045752.14","Tssc4"
"47078","ENSMUSG00000009545.15","Kcnq1"
"47079","ENSMUSG00000102980.2","Gm38321"
"47080","ENSMUSG00000102333.2","Gm37235"
"47081","ENSMUSG00000101062.2","Gm28821"
"47082","ENSMUSG00000101609.3","Kcnq1ot1"
"47083","ENSMUSG00002074922.1","Gm56428"
"47084","ENSMUSG00002076721.1","Gm56429"
"47085","ENSMUSG00002076158.1","Gm56430"
"47086","ENSMUSG00002075855.1","Gm56431"
"47087","ENSMUSG00000104012.2","Gm37364"
"47088","ENSMUSG00000101360.3","4933417O13Rik"
"47089","ENSMUSG00000103791.2","Gm38095"
"47090","ENSMUSG00000104485.2","Gm38065"
"47091","ENSMUSG00002075423.1","Gm56432"
"47092","ENSMUSG00000037664.14","Cdkn1c"
"47093","ENSMUSG00000108934.2","Gm44732"
"47094","ENSMUSG00000000154.17","Slc22a18"
"47095","ENSMUSG00000010760.6","Phlda2"
"47096","ENSMUSG00000059119.10","Nap1l4"
"47097","ENSMUSG00000065118.3","Gm23297"
"47098","ENSMUSG00000010755.18","Cars"
"47099","ENSMUSG00000098593.3","Mir7064"
"47100","ENSMUSG00000082561.2","Gm15580"
"47101","ENSMUSG00000086828.2","Gm15579"
"47102","ENSMUSG00000045362.9","Tnfrsf26"
"47103","ENSMUSG00000109251.2","E230032D23Rik"
"47104","ENSMUSG00000010751.16","Tnfrsf22"
"47105","ENSMUSG00000037613.17","Tnfrsf23"
"47106","ENSMUSG00000037606.19","Osbpl5"
"47107","ENSMUSG00000050276.8","Mrgprg"
"47108","ENSMUSG00000109421.2","Gm44998"
"47109","ENSMUSG00000048965.10","Mrgpre"
"47110","ENSMUSG00002075544.1","Gm56435"
"47111","ENSMUSG00000031090.15","Nadsyn1"
"47112","ENSMUSG00000058454.16","Dhcr7"
"47113","ENSMUSG00000031085.17","Acte1"
"47114","ENSMUSG00000099321.3","Mir6404"
"47115","ENSMUSG00000037541.23","Shank2"
"47116","ENSMUSG00000093221.3","Mir3105"
"47117","ENSMUSG00000109500.2","Gm44999"
"47118","ENSMUSG00000085745.2","Gm14372"
"47119","ENSMUSG00000031078.16","Cttn"
"47120","ENSMUSG00000085228.2","Gm14376"
"47121","ENSMUSG00000037519.18","Ppfia1"
"47122","ENSMUSG00000073778.3","Faddos"
"47123","ENSMUSG00000031077.8","Fadd"
"47124","ENSMUSG00000031075.20","Ano1"
"47125","ENSMUSG00000108851.2","Gm44930"
"47126","ENSMUSG00000103394.2","Gm10152"
"47127","ENSMUSG00000109009.2","Gm44929"
"47128","ENSMUSG00000109442.2","Gm34964"
"47129","ENSMUSG00000108874.2","Gm9711"
"47130","ENSMUSG00000031074.15","Fgf3"
"47131","ENSMUSG00000050917.6","Fgf4"
"47132","ENSMUSG00000096999.2","Gm26793"
"47133","ENSMUSG00000031073.7","Fgf15"
"47134","ENSMUSG00000108977.2","Gm39119"
"47135","ENSMUSG00000115783.3","Bc1"
"47136","ENSMUSG00000031072.15","LTO1"
"47137","ENSMUSG00000070348.6","Ccnd1"
"47138","ENSMUSG00000120825.1","ENSMUSG00000120825"
"47139","ENSMUSG00000108967.2","Gm45181"
"47140","ENSMUSG00000048677.10","Tpcn2"
"47141","ENSMUSG00000109305.2","Smim38"
"47142","ENSMUSG00000031070.16","Mrgprf"
"47143","ENSMUSG00000051207.8","Mrgprd"
"47144","ENSMUSG00000108612.3","Gm44634"
"47145","ENSMUSG00000090795.2","Gm7346"
"47146","ENSMUSG00002076432.1","Gm55479"
"47147","ENSMUSG00000108971.2","Gm18210"
"47148","ENSMUSG00000005534.11","Insr"
"47149","ENSMUSG00000109369.3","Vmn2r-ps88"
"47150","ENSMUSG00000086065.2","Gm16180"
"47151","ENSMUSG00000004568.14","Arhgef18"
"47152","ENSMUSG00000069633.13","Pex11g"
"47153","ENSMUSG00000108955.2","Gm44775"
"47154","ENSMUSG00000040340.14","Tex45"
"47155","ENSMUSG00000047264.9","Zfp358"
"47156","ENSMUSG00000004567.17","Mcoln1"
"47157","ENSMUSG00000004565.16","Pnpla6"
"47158","ENSMUSG00000065952.14","Rps23rg1"
"47159","ENSMUSG00000066902.8","Rps23-ps2"
"47160","ENSMUSG00000044433.17","Camsap3"
"47161","ENSMUSG00000019470.13","Xab2"
"47162","ENSMUSG00002076208.1","Gm56004"
"47163","ENSMUSG00000087687.4","Pet100"
"47164","ENSMUSG00000004630.19","Pcp2"
"47165","ENSMUSG00000004626.15","Stxbp2"
"47166","ENSMUSG00000012705.17","Retn"
"47167","ENSMUSG00000108859.2","Gm44776"
"47168","ENSMUSG00000013974.4","Mcemp1"
"47169","ENSMUSG00000121099.1","ENSMUSG00000121099"
"47170","ENSMUSG00000089665.3","Fcor"
"47171","ENSMUSG00000109277.2","Gm39121"
"47172","ENSMUSG00000108888.2","Gm45231"
"47173","ENSMUSG00000040236.5","Trappc5"
"47174","ENSMUSG00000005540.11","Fcer2a"
"47175","ENSMUSG00000074491.10","Clec4g"
"47176","ENSMUSG00000089956.2","Gm16553"
"47177","ENSMUSG00002076747.1","Gm56017"
"47178","ENSMUSG00000031494.8","Cd209a"
"47179","ENSMUSG00002075373.1","Gm56021"
"47180","ENSMUSG00000088025.3","Rprl3"
"47181","ENSMUSG00000074485.2","Gm7381"
"47182","ENSMUSG00000040197.5","Cd209e"
"47183","ENSMUSG00000031495.9","Cd209d"
"47184","ENSMUSG00000065987.13","Cd209b"
"47185","ENSMUSG00000040165.15","Cd209c"
"47186","ENSMUSG00000097657.3","Gm7389"
"47187","ENSMUSG00000109267.2","Gm45048"
"47188","ENSMUSG00000109377.2","Gm7397"
"47189","ENSMUSG00000109512.2","Gm45049"
"47190","ENSMUSG00000109255.2","Gm7407"
"47191","ENSMUSG00000074482.6","Gm16589"
"47192","ENSMUSG00000051906.16","Cd209f"
"47193","ENSMUSG00002076728.1","Gm55608"
"47194","ENSMUSG00000079168.5","Cd209g"
"47195","ENSMUSG00000086805.10","4932443L11Rik"
"47196","ENSMUSG00000011832.17","Evi5l"
"47197","ENSMUSG00000064125.15","Prr36"
"47198","ENSMUSG00000046589.8","Lrrc8e"
"47199","ENSMUSG00000002948.20","Map2k7"
"47200","ENSMUSG00000109061.2","Gm49320"
"47201","ENSMUSG00000089736.3","Tgfbr3l"
"47202","ENSMUSG00000011837.5","Snapc2"
"47203","ENSMUSG00000048644.9","Ctxn1"
"47204","ENSMUSG00000002949.16","Timm44"
"47205","ENSMUSG00002076834.1","Gm55665"
"47206","ENSMUSG00000040028.11","Elavl1"
"47207","ENSMUSG00000023235.15","Ccl25"
"47208","ENSMUSG00000108818.2","Gm44869"
"47209","ENSMUSG00000109356.2","Gm45118"
"47210","ENSMUSG00000109241.2","Gm7434"
"47211","ENSMUSG00000109397.2","Gm45117"
"47212","ENSMUSG00000108860.2","Gm6070"
"47213","ENSMUSG00000008206.17","Cers4"
"47214","ENSMUSG00000102201.2","Gm36956"
"47215","ENSMUSG00000108829.2","Vmn2r-ps89"
"47216","ENSMUSG00000058748.10","Zfp958"
"47217","ENSMUSG00000109489.2","Gm7451"
"47218","ENSMUSG00000109448.2","Gm45224"
"47219","ENSMUSG00000048484.5","Gm7461"
"47220","ENSMUSG00000097308.3","Gm6410"
"47221","ENSMUSG00000109055.2","Gm2676"
"47222","ENSMUSG00000108962.2","Gm44959"
"47223","ENSMUSG00000022322.9","Shcbp1"
"47224","ENSMUSG00000109462.2","Gm6334"
"47225","ENSMUSG00000109034.2","Gm44960"
"47226","ENSMUSG00000095600.3","Gm9457"
"47227","ENSMUSG00000109063.2","Gm44961"
"47228","ENSMUSG00000062152.5","Rpl21-ps14"
"47229","ENSMUSG00000119639.1","n-R5s93"
"47230","ENSMUSG00000109295.2","Gm5739"
"47231","ENSMUSG00000023073.3","Slc10a2"
"47232","ENSMUSG00000109181.2","Gm5605"
"47233","ENSMUSG00002075572.1","Gm55688"
"47234","ENSMUSG00000109313.2","Gm44693"
"47235","ENSMUSG00000109266.2","Gm6426"
"47236","ENSMUSG00000043192.5","Gpi-ps"
"47237","ENSMUSG00002076909.1","Gm55691"
"47238","ENSMUSG00000109069.2","Gm2734"
"47239","ENSMUSG00000109518.2","Gm44843"
"47240","ENSMUSG00000109534.2","Gm44842"
"47241","ENSMUSG00000088255.3","Gm24288"
"47242","ENSMUSG00000109543.2","Gm44844"
"47243","ENSMUSG00000109457.2","Gm44909"
"47244","ENSMUSG00000109463.2","Gm7506"
"47245","ENSMUSG00000108852.2","Gm44911"
"47246","ENSMUSG00000109538.2","Gm44910"
"47247","ENSMUSG00000108914.2","Gm44908"
"47248","ENSMUSG00000092092.2","Gm17215"
"47249","ENSMUSG00000119145.1","Gm26427"
"47250","ENSMUSG00000109260.2","Gm30954"
"47251","ENSMUSG00002076795.1","Gm55692"
"47252","ENSMUSG00002075857.1","Gm55693"
"47253","ENSMUSG00000077378.3","Gm25169"
"47254","ENSMUSG00000099890.3","Gm28262"
"47255","ENSMUSG00000109316.2","Gm45160"
"47256","ENSMUSG00000109127.3","Gm31135"
"47257","ENSMUSG00000109566.2","Gm31401"
"47258","ENSMUSG00000109134.2","Gm45076"
"47259","ENSMUSG00000109056.2","Leat1"
"47260","ENSMUSG00000109515.2","Gm31343"
"47261","ENSMUSG00000108913.2","Gm2448"
"47262","ENSMUSG00000108941.2","D530014G21Rik"
"47263","ENSMUSG00000108932.2","Gm31463"
"47264","ENSMUSG00000109436.2","Gm45075"
"47265","ENSMUSG00000001300.17","Efnb2"
"47266","ENSMUSG00000108912.2","E230020D15Rik"
"47267","ENSMUSG00000109568.2","Gm45074"
"47268","ENSMUSG00000109438.2","Gm45073"
"47269","ENSMUSG00000040467.2","4921522P10Rik"
"47270","ENSMUSG00000040459.12","Arglu1"
"47271","ENSMUSG00000098917.3","Mir7654"
"47272","ENSMUSG00000109117.2","Gm18393"
"47273","ENSMUSG00000109190.2","Gm44621"
"47274","ENSMUSG00000109371.2","Gm44626"
"47275","ENSMUSG00000109062.2","Gm44622"
"47276","ENSMUSG00000109346.2","Gm44515"
"47277","ENSMUSG00000108848.2","4933430N04Rik"
"47278","ENSMUSG00000109215.2","4930453L07Rik"
"47279","ENSMUSG00000109124.2","Gm44516"
"47280","ENSMUSG00000109064.2","Gm39128"
"47281","ENSMUSG00000079157.5","Nalf1"
"47282","ENSMUSG00000109040.2","Gm44542"
"47283","ENSMUSG00000109286.2","Gm44541"
"47284","ENSMUSG00000109385.2","Gm44518"
"47285","ENSMUSG00000109551.2","4930435N07Rik"
"47286","ENSMUSG00002074996.1","Gm55736"
"47287","ENSMUSG00000109359.2","Gm44797"
"47288","ENSMUSG00000109418.2","Gm44800"
"47289","ENSMUSG00000109529.2","Gm44801"
"47290","ENSMUSG00000109139.2","Gm44798"
"47291","ENSMUSG00000109095.2","Gm44799"
"47292","ENSMUSG00000109162.2","2900027M19Rik"
"47293","ENSMUSG00000108918.2","Gm44802"
"47294","ENSMUSG00002075361.1","Gm55737"
"47295","ENSMUSG00000109183.2","Gm44761"
"47296","ENSMUSG00000095279.3","Gm10067"
"47297","ENSMUSG00000049717.10","Lig4"
"47298","ENSMUSG00000040396.13","Abhd13"
"47299","ENSMUSG00000031497.11","Tnfsf13b"
"47300","ENSMUSG00000109054.2","Gm44789"
"47301","ENSMUSG00000109545.2","Gm44788"
"47302","ENSMUSG00000039057.12","Myo16"
"47303","ENSMUSG00000109258.2","5330413D20Rik"
"47304","ENSMUSG00000109503.2","Gm44786"
"47305","ENSMUSG00000109432.2","Gm44785"
"47306","ENSMUSG00000109067.2","Gm44784"
"47307","ENSMUSG00000108997.2","Gm45045"
"47308","ENSMUSG00000109271.2","Gm39129"
"47309","ENSMUSG00000096258.3","Rps16-ps3"
"47310","ENSMUSG00000108961.3","Gm32540"
"47311","ENSMUSG00000109473.2","B930025P03Rik"
"47312","ENSMUSG00000108969.2","Gm45044"
"47313","ENSMUSG00000109291.3","Gm2814"
"47314","ENSMUSG00000109089.3","4833411C07Rik"
"47315","ENSMUSG00000038917.6","3930402G23Rik"
"47316","ENSMUSG00000109480.2","Gm45042"
"47317","ENSMUSG00000109084.2","Gm44955"
"47318","ENSMUSG00000109508.2","Gm44956"
"47319","ENSMUSG00000038894.8","Irs2"
"47320","ENSMUSG00000096938.8","9530052E02Rik"
"47321","ENSMUSG00000108847.3","B830042I05Rik"
"47322","ENSMUSG00000109151.2","Gm44714"
"47323","ENSMUSG00000109029.2","Gm44717"
"47324","ENSMUSG00000085573.2","Gm15418"
"47325","ENSMUSG00000031502.12","Col4a1"
"47326","ENSMUSG00000109358.2","Gm44716"
"47327","ENSMUSG00000031503.14","Col4a2"
"47328","ENSMUSG00000084783.2","Gm15419"
"47329","ENSMUSG00000031504.7","Rab20"
"47330","ENSMUSG00000110245.2","Gm20100"
"47331","ENSMUSG00000096957.3","E230013L22Rik"
"47332","ENSMUSG00000031505.12","Naxd"
"47333","ENSMUSG00000056228.11","Cars2"
"47334","ENSMUSG00000045969.9","Ing1"
"47335","ENSMUSG00000031508.15","Ankrd10"
"47336","ENSMUSG00000104958.3","Mir7238"
"47337","ENSMUSG00000109810.2","Gm45592"
"47338","ENSMUSG00000031509.11","Spaca7b"
"47339","ENSMUSG00000109623.2","Gm7562"
"47340","ENSMUSG00000109986.2","4930465I24Rik"
"47341","ENSMUSG00000109933.2","Gm7600"
"47342","ENSMUSG00000110177.2","Gm6524"
"47343","ENSMUSG00000093345.5","Gm27956"
"47344","ENSMUSG00000031510.6","1700128E19Rik"
"47345","ENSMUSG00000110313.2","Gm45420"
"47346","ENSMUSG00000031511.17","Arhgef7"
"47347","ENSMUSG00000110394.2","Gm18991"
"47348","ENSMUSG00000086500.2","Gm15875"
"47349","ENSMUSG00000031512.16","Tex29"
"47350","ENSMUSG00000109772.2","Gm39132"
"47351","ENSMUSG00000110002.2","Gm45680"
"47352","ENSMUSG00000109995.2","B020031H02Rik"
"47353","ENSMUSG00000074473.2","A230072I06Rik"
"47354","ENSMUSG00000101899.2","Gm29175"
"47355","ENSMUSG00000110412.2","Gm33175"
"47356","ENSMUSG00000120617.1","ENSMUSG00000120617"
"47357","ENSMUSG00002076452.1","Gm54669"
"47358","ENSMUSG00000047935.18","Sox1ot"
"47359","ENSMUSG00000110160.2","Gm45560"
"47360","ENSMUSG00000096014.2","Sox1"
"47361","ENSMUSG00002075906.1","Gm54672"
"47362","ENSMUSG00000120658.1","ENSMUSG00000120658"
"47363","ENSMUSG00000109921.3","Gm33326"
"47364","ENSMUSG00000109582.2","4933439N14Rik"
"47365","ENSMUSG00000097421.3","D630011A20Rik"
"47366","ENSMUSG00000010435.8","Spaca7"
"47367","ENSMUSG00000000759.15","Tubgcp3"
"47368","ENSMUSG00002076620.1","Gm54683"
"47369","ENSMUSG00000054910.6","4931415C17Rik"
"47370","ENSMUSG00000074469.7","Gm15348"
"47371","ENSMUSG00000031441.16","Atp11a"
"47372","ENSMUSG00000084780.8","Gm15350"
"47373","ENSMUSG00000085465.2","Gm15347"
"47374","ENSMUSG00000031442.22","Mcf2l"
"47375","ENSMUSG00000079146.3","Gm15353"
"47376","ENSMUSG00000086770.2","Gm15351"
"47377","ENSMUSG00000105030.3","Mir9768"
"47378","ENSMUSG00000082682.2","Gm15349"
"47379","ENSMUSG00000081951.2","Gm15352"
"47380","ENSMUSG00000031443.8","F7"
"47381","ENSMUSG00000031444.17","F10"
"47382","ENSMUSG00000031445.6","Proz"
"47383","ENSMUSG00000091443.2","Gm17023"
"47384","ENSMUSG00000038542.15","Pcid2"
"47385","ENSMUSG00000091784.3","Gm17022"
"47386","ENSMUSG00000031446.15","Cul4a"
"47387","ENSMUSG00000098532.3","Mir7065"
"47388","ENSMUSG00000031447.8","Lamp1"
"47389","ENSMUSG00000038515.11","Grtp1"
"47390","ENSMUSG00000088054.3","Mir1968"
"47391","ENSMUSG00000120359.1","ENSMUSG00000120359"
"47392","ENSMUSG00000099338.3","2810030D12Rik"
"47393","ENSMUSG00000031448.13","Adprhl1"
"47394","ENSMUSG00000038506.14","Dcun1d2"
"47395","ENSMUSG00000107531.2","E330037G11Rik"
"47396","ENSMUSG00000089026.5","Gm25014"
"47397","ENSMUSG00000107742.2","9530085L11Rik"
"47398","ENSMUSG00000038497.8","Tmco3"
"47399","ENSMUSG00000038482.12","Tfdp1"
"47400","ENSMUSG00000031449.11","Atp4b"
"47401","ENSMUSG00000110311.2","Gm45410"
"47402","ENSMUSG00000031450.9","Grk1"
"47403","ENSMUSG00000038457.18","Tmem255b"
"47404","ENSMUSG00000031451.7","Gas6"
"47405","ENSMUSG00000110278.2","Gm5608"
"47406","ENSMUSG00000031452.16","1700029H14Rik"
"47407","ENSMUSG00000031453.17","Rasa3"
"47408","ENSMUSG00000090336.6","Cfap97d2"
"47409","ENSMUSG00000109617.2","Gm7669"
"47410","ENSMUSG00000038416.16","Cdc16"
"47411","ENSMUSG00000038398.9","Upf3a"
"47412","ENSMUSG00000057116.6","Semp2l2a"
"47413","ENSMUSG00000047710.9","Champ1"
"47414","ENSMUSG00002075686.1","Gm54919"
"47415","ENSMUSG00000065817.3","Gm24698"
"47416","ENSMUSG00000031458.9","Coprs"
"47417","ENSMUSG00000068631.9","Gm7676"
"47418","ENSMUSG00000038365.9","Fbxo25"
"47419","ENSMUSG00000050052.13","Tdrp"
"47420","ENSMUSG00000110058.2","Gm5907"
"47421","ENSMUSG00000051978.10","Erich1"
"47422","ENSMUSG00000109982.2","Gm45520"
"47423","ENSMUSG00000074461.4","Gm10699"
"47424","ENSMUSG00000047495.16","Dlgap2"
"47425","ENSMUSG00000085371.2","Gm3160"
"47426","ENSMUSG00000088311.3","Gm26184"
"47427","ENSMUSG00002076625.1","Gm54940"
"47428","ENSMUSG00000084945.2","C030037F17Rik"
"47429","ENSMUSG00000026317.8","Cln8"
"47430","ENSMUSG00000071176.11","Arhgef10"
"47431","ENSMUSG00000090024.2","Gm16350"
"47432","ENSMUSG00000120967.1","ENSMUSG00000120967"
"47433","ENSMUSG00000055675.7","Kbtbd11"
"47434","ENSMUSG00000098322.3","5830468F06Rik"
"47435","ENSMUSG00000102615.2","Gm37844"
"47436","ENSMUSG00000120485.1","ENSMUSG00000120485"
"47437","ENSMUSG00000049008.5","BB014433"
"47438","ENSMUSG00000109871.2","Gm45276"
"47439","ENSMUSG00000109965.2","Gm45274"
"47440","ENSMUSG00000031461.5","Myom2"
"47441","ENSMUSG00000083000.2","Gm15678"
"47442","ENSMUSG00000110286.2","Gm7706"
"47443","ENSMUSG00000109886.2","Gm45271"
"47444","ENSMUSG00000077503.4","Gm24231"
"47445","ENSMUSG00000109748.2","Gm35392"
"47446","ENSMUSG00002076229.1","Gm55009"
"47447","ENSMUSG00002076067.1","Gm55010"
"47448","ENSMUSG00002076692.1","Gm55011"
"47449","ENSMUSG00000110288.2","Gm45678"
"47450","ENSMUSG00000109839.2","Gm45677"
"47451","ENSMUSG00000110356.2","Gm35453"
"47452","ENSMUSG00000110392.2","Gm45676"
"47453","ENSMUSG00000110217.2","Gm45408"
"47454","ENSMUSG00000110201.2","Gm45675"
"47455","ENSMUSG00000109757.2","Gm7128"
"47456","ENSMUSG00000060924.16","Csmd1"
"47457","ENSMUSG00000093142.3","Mir3106"
"47458","ENSMUSG00000085150.2","Gm16346"
"47459","ENSMUSG00000087363.2","Gm16347"
"47460","ENSMUSG00000109616.2","Gm45393"
"47461","ENSMUSG00000110132.2","Gm45394"
"47462","ENSMUSG00000087892.3","Gm25278"
"47463","ENSMUSG00000109625.2","3110080E11Rik"
"47464","ENSMUSG00000088320.3","Gm25665"
"47465","ENSMUSG00000110056.2","1700014L14Rik"
"47466","ENSMUSG00000077675.3","Gm24469"
"47467","ENSMUSG00000039842.16","Mcph1"
"47468","ENSMUSG00000077287.3","Gm25763"
"47469","ENSMUSG00000087300.2","Gm16725"
"47470","ENSMUSG00000090334.2","Gm17149"
"47471","ENSMUSG00000031465.7","Angpt2"
"47472","ENSMUSG00000120062.1","ENSMUSG00000120062"
"47473","ENSMUSG00000031467.11","Agpat5"
"47474","ENSMUSG00000109784.2","Gm45493"
"47475","ENSMUSG00000110530.2","Gm35934"
"47476","ENSMUSG00000110651.2","Gm45770"
"47477","ENSMUSG00000039814.16","Xkr5"
"47478","ENSMUSG00000088420.3","Gm22551"
"47479","ENSMUSG00000053678.8","Defb40"
"47480","ENSMUSG00000053695.4","Defb37"
"47481","ENSMUSG00000053790.4","Defb38"
"47482","ENSMUSG00000080726.3","Gm15366"
"47483","ENSMUSG00000061847.3","Defb39"
"47484","ENSMUSG00000043787.9","Defb12"
"47485","ENSMUSG00000052554.4","Defb34"
"47486","ENSMUSG00000059463.8","Spag11b"
"47487","ENSMUSG00000110641.2","Gm45826"
"47488","ENSMUSG00000079842.2","Spag11a"
"47489","ENSMUSG00000110542.2","Gm39139"
"47490","ENSMUSG00000046354.4","Defb14"
"47491","ENSMUSG00000059230.3","Defb4"
"47492","ENSMUSG00000081163.3","Defa-ps12"
"47493","ENSMUSG00000050756.4","Defb6"
"47494","ENSMUSG00000071169.2","Defb46"
"47495","ENSMUSG00000039785.6","Defb5"
"47496","ENSMUSG00000081901.2","Gm15357"
"47497","ENSMUSG00000039775.8","Defb3"
"47498","ENSMUSG00000081154.3","Defa-ps13"
"47499","ENSMUSG00000082710.2","Defa-ps14"
"47500","ENSMUSG00000031471.4","Defb8"
"47501","ENSMUSG00000080894.2","Defa-ps15"
"47502","ENSMUSG00000081094.5","Rpl19-ps11"
"47503","ENSMUSG00002075262.1","Gm55064"
"47504","ENSMUSG00000037790.4","Defb7"
"47505","ENSMUSG00000082650.2","Gm15358"
"47506","ENSMUSG00002075907.1","Gm55065"
"47507","ENSMUSG00000083218.3","Gm16425"
"47508","ENSMUSG00000081920.3","Selenot-ps"
"47509","ENSMUSG00000110463.2","Gm35998"
"47510","ENSMUSG00000087153.9","Gm6483"
"47511","ENSMUSG00000110531.2","Gm7760"
"47512","ENSMUSG00000096265.3","Potefam3e"
"47513","ENSMUSG00000110669.2","Gm10060"
"47514","ENSMUSG00000121345.1","2610005L07Rik"
"47515","ENSMUSG00000071793.14","2610005L07Rik"
"47516","ENSMUSG00000110637.2","Gm7807"
"47517","ENSMUSG00000074449.4","Potefam3a"
"47518","ENSMUSG00000121492.1","6820431F20Rik"
"47519","ENSMUSG00000071796.16","6820431F20Rik"
"47520","ENSMUSG00000110591.2","Potefam3f"
"47521","ENSMUSG00000110460.2","Gm20786"
"47522","ENSMUSG00000120747.1","ENSMUSG00000120747"
"47523","ENSMUSG00000110649.2","Gm40466"
"47524","ENSMUSG00000110589.2","Gm45754"
"47525","ENSMUSG00000094421.3","Gm20778"
"47526","ENSMUSG00000110458.2","Gm21769"
"47527","ENSMUSG00000096401.3","Gm21811"
"47528","ENSMUSG00000120442.1","ENSMUSG00000120442"
"47529","ENSMUSG00000095766.3","Gm21182"
"47530","ENSMUSG00000095403.9","Gm21092"
"47531","ENSMUSG00000110574.2","Gm21112"
"47532","ENSMUSG00000095294.3","Potefam3b"
"47533","ENSMUSG00000110699.2","Gm20946"
"47534","ENSMUSG00000096890.2","Gm20797"
"47535","ENSMUSG00000094534.2","Gm20945"
"47536","ENSMUSG00000093800.3","Gm20796"
"47537","ENSMUSG00000074454.4","Defb33"
"47538","ENSMUSG00000082976.11","Gm15056"
"47539","ENSMUSG00000071165.4","Gm6040"
"47540","ENSMUSG00000079120.4","AY761185"
"47541","ENSMUSG00000074447.3","Defa21"
"47542","ENSMUSG00000118967.1","Gm23142"
"47543","ENSMUSG00000074446.4","Defa23"
"47544","ENSMUSG00000061845.4","Defa35"
"47545","ENSMUSG00000087663.2","Defa-ps3"
"47546","ENSMUSG00000094687.2","Defa25"
"47547","ENSMUSG00000085898.2","Gm6689"
"47548","ENSMUSG00000061958.6","Defa38"
"47549","ENSMUSG00000119855.1","Gm24568"
"47550","ENSMUSG00000085173.2","Gm2869"
"47551","ENSMUSG00000083509.2","Defa-ps4"
"47552","ENSMUSG00000074444.5","Defa30"
"47553","ENSMUSG00000074443.2","Defa22"
"47554","ENSMUSG00000119310.1","Gm26240"
"47555","ENSMUSG00000074442.5","Defa31"
"47556","ENSMUSG00000079116.2","Defa41"
"47557","ENSMUSG00000094321.2","Defa-ps5"
"47558","ENSMUSG00000095328.2","Defa-ps6"
"47559","ENSMUSG00000080722.4","Defa-ps7"
"47560","ENSMUSG00000082957.2","Gm15303"
"47561","ENSMUSG00000074441.4","Defa40"
"47562","ENSMUSG00000094180.2","Defa-ps8"
"47563","ENSMUSG00000074440.4","Defa3"
"47564","ENSMUSG00000074439.5","Defa5"
"47565","ENSMUSG00000083251.2","Gm15300"
"47566","ENSMUSG00000082211.4","Defa27"
"47567","ENSMUSG00000074437.6","Defa29"
"47568","ENSMUSG00000119513.1","Gm23561"
"47569","ENSMUSG00000084377.2","Gm15302"
"47570","ENSMUSG00000082918.4","Defa-ps16"
"47571","ENSMUSG00000096295.3","Defa2"
"47572","ENSMUSG00000094362.3","Defa33"
"47573","ENSMUSG00000094662.3","Defa36"
"47574","ENSMUSG00000084344.2","Gm15305"
"47575","ENSMUSG00000074436.3","Defa-ps18"
"47576","ENSMUSG00000083106.2","Gm15309"
"47577","ENSMUSG00000079114.4","Defa42"
"47578","ENSMUSG00000119166.1","Gm23568"
"47579","ENSMUSG00000081321.2","Gm15304"
"47580","ENSMUSG00000095925.2","Defa-ps17"
"47581","ENSMUSG00000095066.2","Defa20"
"47582","ENSMUSG00000094818.2","Defa32"
"47583","ENSMUSG00000075934.3","Gm24423"
"47584","ENSMUSG00000065956.3","Defa37"
"47585","ENSMUSG00000083987.2","Gm15311"
"47586","ENSMUSG00000074434.5","Defa28"
"47587","ENSMUSG00000084041.2","Gm15312"
"47588","ENSMUSG00000079113.4","Defa43"
"47589","ENSMUSG00001118671.1","Gm24829"
"47590","ENSMUSG00000082323.3","Gm15314"
"47591","ENSMUSG00000060070.6","Defa26"
"47592","ENSMUSG00000084366.2","Gm15313"
"47593","ENSMUSG00000060208.6","Defa17"
"47594","ENSMUSG00000063206.5","Defa34"
